0.8907765956	hadoop
0.8907712903	schnorr
0.8906981272	dali
0.8906675865	flame
0.8906645545	ku
0.8906373061	datalog
0.8906287283	ming
0.8906066952	au
0.8905913440	fastica
0.8905892612	inp
0.8905760692	jess
0.8905518098	bayer
0.8905176722	k5
0.8905037046	berge
0.8904742818	lee
0.8904547072	ben
0.8904523978	friedman
0.8904380552	allen
0.8904118766	yager
0.8904079747	rod
0.8903923481	dave
0.8903905473	syn
0.8903895042	lime
0.8903768096	bosch
0.8903766271	opengl
0.8903660977	pacman
0.8903617185	tom
0.8903457237	lehr
0.8903446015	elan
0.8903344009	italian
0.8903214409	wan
0.8903071717	jboss
0.8903054912	ibis
0.8902908400	kerberos
0.8902822867	tiger
0.8902708630	daisy
0.8902593764	oasis
0.8902426904	algol
0.8902394587	peace
0.8902281324	sag
0.8902147465	zeno
0.8902022986	wine
0.8901841323	pathfinder
0.8901561847	ripe
0.8901317097	symphony
0.8901260270	xcs
0.8901258325	adam
0.8901117753	raid5
0.8900910733	county
0.8900610477	dart
0.8900581362	crab
0.8900523158	powell
0.8900523158	lorentz
0.8900474604	vienna
0.8900467246	cola
0.8900416015	olympics
0.8900238594	telosb
0.8899997274	pine
0.8899850598	ipsec
0.8899583860	sperner
0.8899404885	hol
0.8899115388	beef
0.8898864800	bose
0.8898822967	specc
0.8898178198	trio
0.8898144148	murphy
0.8897912562	navigator
0.8897791523	europa
0.8897554080	lai
0.8897416934	gage
0.8897394746	magma
0.8897314709	pittsburgh
0.8897046973	sands
0.8897014654	promodel
0.8896873566	victoria
0.8896653410	archimedean
0.8896641443	tampa
0.8896567951	vis
0.8896505026	counterpoint
0.8896095638	lsis
0.8896068505	cabin
0.8895754930	fish
0.8895704526	mira
0.8895676212	perl
0.8895552680	skolem
0.8895546043	astro
0.8895478746	peng
0.8895274737	dually
0.8895261900	vpr
0.8894975426	kids
0.8894557854	birch
0.8894537220	fresco
0.8894325358	cai
0.8894260094	lava
0.8894024080	yu
0.8893519481	leda
0.8893495494	nfs
0.8893439981	klein
0.8893245018	chu
0.8893158655	asics
0.8892919748	carts
0.8892714344	antarctica
0.8892639380	el
0.8892593764	su
0.8892438253	gr
0.8892381076	pll
0.8892343886	birkhoff
0.8892286570	zigbee
0.8892265380	smile
0.8891948051	cisco
0.8891924583	kyoto
0.8891659990	verifiability
0.8891417337	acm's
0.8890968714	ito
0.8890887201	appl
0.8890528594	zigzag
0.8889869274	lambert
0.8889736589	prams
0.8889671480	fo
0.8889491671	meme
0.8889042403	coach
0.8888973769	moby
0.8888566390	sudoku
0.8888535291	paraconsistency
0.8888407284	morphosys
0.8887888406	treemap
0.8887345262	pan
0.8887192333	nasa
0.8886919698	neo
0.8886724143	scar
0.8886682164	wavefront
0.8886642828	queensland
0.8886457946	scala
0.8885904885	modis
0.8885859269	rdbms
0.8885563879	sovereign
0.8884757889	czech
0.8884694690	commission
0.8884694190	passport
0.8884660213	s4
0.8884574151	globus
0.8883968839	jun
0.8883783047	phd
0.8883643445	tao
0.8883619401	eigenface
0.8883419454	marte
0.8883114095	finiteness
0.8882934396	goto
0.8882915180	collegiate
0.8882831179	mesa
0.8882748087	tutor
0.8882634830	abacus
0.8882528918	sect
0.8882311507	van
0.8882270660	lucas
0.8882145581	karl
0.8881938455	pad
0.8881853446	netflow
0.8881787240	mbps
0.8881696907	wasp
0.8881628358	blue
0.8881627034	ics
0.8880904885	rom
0.8880877562	moral
0.8880826292	knowledgebase
0.8880756846	php
0.8879807355	pert
0.8879797472	fred
0.8879793418	rex
0.8879522223	martin
0.8879508473	adventures
0.8879491195	spur
0.8879404885	gf
0.8879291109	ingres
0.8879062739	tokyo
0.8878697611	lola
0.8878433285	rep
0.8878354272	lukasiewicz
0.8878117972	edinburgh
0.8878041463	raleigh
0.8877935978	observatory
0.8877653639	mike
0.8877550168	camp
0.8877417414	mates
0.8877359142	chessboard
0.8877073742	cnfs
0.8876942380	rx
0.8876827765	var
0.8876702382	lru
0.8876503326	avs
0.8876491581	salmon
0.8876484616	gardner
0.8876475787	mash
0.8876429414	f1
0.8876414545	sexual
0.8876119780	angel
0.8875966183	whirlpool
0.8875772580	texas
0.8875670979	kidney
0.8875655690	hebrew
0.8875650185	pegasus
0.8875528757	sugar
0.8875373989	fragility
0.8875286654	demo
0.8875260337	stroop
0.8875260337	backus
0.8874997853	congress
0.8874792150	alu
0.8874684272	penguin
0.8874230516	frog
0.8874205409	locust
0.8874002520	usenet
0.8873760821	recorder
0.8873553295	stairs
0.8873542337	u.k
0.8873231080	vmware
0.8872711300	ithaca
0.8872605791	cantor
0.8872418938	hermes
0.8872322578	bulgarian
0.8872314113	trainer
0.8872254749	pyramidal
0.8872050060	pcs
0.8871870581	cameron
0.8871859406	notebook
0.8871628358	arts
0.8871535459	gemini
0.8871357968	zm
0.8871162639	james
0.8871134897	fluent
0.8871053430	decimation
0.8870963330	qt
0.8870840929	dspace
0.8870751752	toronto
0.8870533182	midi
0.8870294766	lamp
0.8870167741	sen
0.8870006866	sic
0.8869758644	plateau
0.8869732284	hoare
0.8869575344	rails
0.8869566380	sage
0.8869548782	lapack
0.8869505580	piccolo
0.8869438514	butterfly
0.8869416964	puma
0.8869391295	mon
0.8869369005	lewis
0.8869260721	sherlock
0.8869203705	ralph
0.8869095250	tide
0.8868958220	dear
0.8868913094	sentinel
0.8868750711	sigir
0.8868640392	gnat
0.8867942593	jack
0.8867808147	wen
0.8867491026	nokia
0.8867172742	io
0.8867139829	bm25
0.8867103740	tk
0.8866970509	poincaré
0.8866815195	spectrometer
0.8866728163	curb
0.8866679946	loom
0.8866612601	biorthogonal
0.8866519671	bernoulli
0.8866135430	ti
0.8866020394	obituary
0.8865932469	paris
0.8865846730	rivest
0.8865844009	bittorrent
0.8865754717	zeus
0.8865676260	pagerank
0.8865335441	blogspace
0.8865053379	ivy
0.8865051984	cosmos
0.8865042792	hive
0.8864807355	cgal
0.8864707795	def
0.8864629603	shrimp
0.8864432771	netbsd
0.8864306047	prism
0.8863998790	vpn
0.8863641547	hindi
0.8863495494	snmp
0.8863234946	dlv
0.8863122004	braille
0.8863085411	finland
0.8862974219	isabelle
0.8862752845	erratum
0.8862625700	hom
0.8862560338	pellet
0.8862134137	eclipse
0.8862092569	shim
0.8862071763	kansei
0.8861600546	manhattan
0.8861397888	apps
0.8861258353	miller
0.8861182728	xerox
0.8860939009	tx
0.8860876075	distributivity
0.8860599018	dial
0.8860533182	msc
0.8860528612	beach
0.8860362365	metacomputing
0.8860332953	ag
0.8860294115	lf
0.8860274116	nomad
0.8860012202	meteor
0.8859865895	akamai
0.8859813646	lake
0.8859601741	unternehmen
0.8859580858	retraction
0.8859577278	mapper
0.8859533268	weil
0.8859040234	aibo
0.8858929110	farmer
0.8858782495	labyrinth
0.8858587794	mega
0.8858586871	dinsar
0.8858379420	clarke
0.8858351615	cake
0.8858349213	sos
0.8858222279	eureka
0.8858025632	plexus
0.8858012278	octave
0.8857993240	relativized
0.8857953584	binder
0.8857653096	stork
0.8857634726	circus
0.8857617643	expectancy
0.8857436876	eco
0.8857321427	fe
0.8857098874	collins
0.8856289451	massachusetts
0.8856285793	ax
0.8856204359	orchestra
0.8855878788	alma
0.8855871666	cusp
0.8855655206	sonification
0.8855542337	micali
0.8855504829	c1
0.8855373654	groupwise
0.8855231370	polsar
0.8855115824	legion
0.8854955365	cie
0.8854821921	koch
0.8854741641	diet
0.8854718084	raptor
0.8854443819	drosophila
0.8854395054	sport
0.8854387415	watchdog
0.8854165240	kiosk
0.8854140953	gadget
0.8854021155	plc
0.8854013116	kenyon
0.8853984904	tea
0.8853976987	andy
0.8853954341	eucalyptus
0.8853945344	tr
0.8853611902	nautical
0.8853598735	centaur
0.8853542337	ericsson
0.8853429164	grass
0.8853411970	gm
0.8853405433	ycbcr
0.8853274254	adaboost
0.8853035062	toffoli
0.8852947955	india
0.8852913498	cooper
0.8852764510	julius
0.8852706607	weibull
0.8852509694	perspektive
0.8851862139	koala
0.8851834341	bean
0.8851684917	wordnet
0.8851596560	res
0.8851470018	agenten
0.8851287200	python
0.8851227740	tex
0.8851100673	pat
0.8851055817	kraft
0.8851042649	cplex
0.8851010181	genie
0.8851002838	arnold
0.8850754764	lt
0.8850489642	lunar
0.8850475763	snack
0.8850373822	lamps
0.8850298522	ifss
0.8850137939	brazil
0.8849992292	telco
0.8849909816	scrum
0.8849788106	trans
0.8849773717	police
0.8849604851	floss
0.8849502519	leds
0.8849216707	squeak
0.8849144859	hua
0.8849067928	haskell
0.8849053623	paged
0.8848966817	async
0.8848914130	isaac
0.8848836499	mart
0.8848796035	philips
0.8848744212	pin
0.8848508508	proton
0.8848470125	shark
0.8848397362	cadence
0.8848390474	tomcat
0.8848385502	butler
0.8848355984	morocco
0.8848313260	bessel
0.8848197134	gn
0.8848129833	russian
0.8848129106	leach
0.8847890529	clos
0.8847839409	pg
0.8847392409	citizen
0.8847287428	daten
0.8847262382	youtube
0.8847097513	dilemmas
0.8847047763	chile
0.8846843679	splash
0.8846719514	sigmoid
0.8846700030	mul
0.8846579684	jazz
0.8846338655	captchas
0.8846334872	carl
0.8846309494	erdos
0.8845975757	emacs
0.8845925220	automod
0.8845918563	disco
0.8845651838	shake
0.8845465475	tim
0.8845286452	manycore
0.8845261900	lzw
0.8845164481	hurwitz
0.8845141496	monster
0.8844960298	palace
0.8844892858	rgb
0.8844827955	race
0.8844682630	william
0.8844596861	sio
0.8844526166	chaum
0.8844401567	yahoo
0.8844392858	osi
0.8844245243	amd
0.8844216410	monterey
0.8844188093	jade
0.8844132631	strip
0.8844099253	diff
0.8844019540	eeprom
0.8843862790	tau
0.8843768838	vip
0.8843726191	spect
0.8843349213	lcs
0.8843320499	ensembl
0.8843276750	dacs
0.8843216774	bot
0.8843214409	ode
0.8843193389	jupiter
0.8843060416	kung
0.8842923958	magnet
0.8842727534	multics
0.8842674109	war
0.8842659692	glue
0.8842404757	ul
0.8842230771	pedigree
0.8842070596	clausal
0.8842062299	fab
0.8842053017	nox
0.8841926892	gel
0.8841714697	spice
0.8841609861	meshfree
0.8841206577	satin
0.8840790909	emi
0.8840624446	susan
0.8840465122	quadtrees
0.8840431607	oopsla
0.8840342260	tin
0.8840306047	pop
0.8840232943	ihe
0.8839959553	temple
0.8839939598	pragmatics
0.8839289612	qwerty
0.8839034724	champion
0.8838994876	deck
0.8838992698	hawk
0.8838910933	salton
0.8838888509	droop
0.8838859443	tableaux
0.8838646863	examiner
0.8838534951	directive
0.8838367596	kepler
0.8838338827	ding
0.8838210263	unite
0.8838102161	robertson
0.8838102161	berger
0.8837971624	bcs
0.8837911406	silver
0.8837894549	geneva
0.8837774671	solaris
0.8837737947	kiel
0.8837593764	ftp
0.8837558800	xr
0.8837409788	elephant
0.8837397491	pathwidth
0.8837270998	sina
0.8837253459	spectrally
0.8837144392	dbpedia
0.8837040204	morse
0.8837022334	peter
0.8836937490	lund
0.8836821709	envisat
0.8836797547	directx
0.8836743509	beast
0.8836702382	gsm
0.8836648865	liapunov
0.8836547742	dram
0.8836454396	neil
0.8836423419	chc
0.8836386777	kanji
0.8836289451	blum
0.8836073005	robotik
0.8836069218	smil
0.8835976694	grip
0.8835939888	rijndael
0.8835907382	web3d
0.8835756923	cilk
0.8835603047	jonathan
0.8835576633	builder
0.8835552680	louisiana
0.8835531937	chirp
0.8835527668	lit
0.8835245018	bangladesh
0.8835123229	cats
0.8835034915	meteosat
0.8834894000	lego
0.8834672338	techno
0.8834634788	cream
0.8834539023	owen
0.8834407724	gl
0.8834397464	myths
0.8834227374	elitist
0.8834226954	leeds
0.8834003187	rome
0.8833973825	cork
0.8833903438	foil
0.8833811588	chair
0.8833676125	coulomb
0.8833495494	pvm
0.8833455298	mole
0.8833447410	prophet
0.8833428296	tel
0.8833280679	netzen
0.8833262205	wg
0.8833215604	dmos
0.8833133256	sims
0.8833116346	beowulf
0.8833049469	oberon
0.8833012736	mace
0.8832927886	bat
0.8832858809	compendium
0.8832725380	farsi
0.8832611051	professor
0.8832590653	logo
0.8832538836	sci
0.8832354612	heapsort
0.8832274107	sx
0.8832162655	nasa's
0.8832082609	circ
0.8832062680	gem
0.8832027956	exptime
0.8832004965	tsunami
0.8831859701	saint
0.8831770966	sal
0.8831750191	quicksort
0.8831690867	espresso
0.8831628358	fan
0.8831514287	israel
0.8831458816	svg
0.8831226760	antitrust
0.8831083357	das
0.8830981373	wings
0.8830878767	fano
0.8830872706	giga
0.8830747815	prozess
0.8830728127	cpus
0.8830617003	george
0.8830563631	composer
0.8830533182	seu
0.8830409537	rice
0.8830329685	vega
0.8830307418	tso
0.8830245018	fresnel
0.8830124350	cobol
0.8830043156	bpp
0.8829957576	orm
0.8829904661	battlespace
0.8829817972	simrank
0.8829742854	navy
0.8829692241	stein
0.8829650135	logik
0.8829608478	dolphin
0.8829579762	parlay
0.8829441293	kit
0.8829433588	captcha
0.8829432771	michel
0.8829384589	kleinberg
0.8829374933	allosteric
0.8829306047	nt
0.8829047742	vp
0.8829024774	fujaba
0.8828900665	dana
0.8828785439	saga
0.8828576929	t1
0.8828441185	alkanes
0.8828025133	umts
0.8827903414	galactic
0.8827782516	lynn
0.8827782346	ccs
0.8827684279	kennedy
0.8827637175	manchester
0.8827624738	cdma2000
0.8827246568	geostatistical
0.8827025169	extranet
0.8826890880	ide
0.8826829874	y2k
0.8826822209	modeler
0.8826813743	rubric
0.8826562311	arx
0.8826525671	quickcheck
0.8826414285	hebbian
0.8826344740	university's
0.8826332059	videotex
0.8826325285	gong
0.8826306260	pal
0.8826269714	phillips
0.8826262404	ota
0.8826235684	david
0.8826174233	paxos
0.8826158877	grab
0.8826142869	symp
0.8825905059	nova
0.8825904885	eu
0.8825834711	whale
0.8825794567	diamond
0.8825765993	scalapack
0.8825704018	halo
0.8825576828	dune
0.8825450340	xor
0.8825399070	phantom
0.8825238219	nist
0.8825220097	trainable
0.8825160647	siggraph
0.8825115079	renaissance
0.8825100367	spade
0.8825073997	fox
0.8824811946	baroque
0.8824711645	rabbit
0.8824671313	col
0.8824625860	diva
0.8824560927	wifi
0.8824506960	cor
0.8824490050	egypt
0.8824398737	tear
0.8824250954	nats
0.8824167674	postgresql
0.8824119774	marsh
0.8824001100	shor
0.8823920151	lucid
0.8823827608	hebb
0.8823763944	marathon
0.8823750671	floyd
0.8823636251	hollywood
0.8823265928	sie
0.8823177290	ars
0.8823120079	dv
0.8823052159	ali
0.8823025608	pk
0.8823009359	gridftp
0.8822983114	bildung
0.8822870494	dicom
0.8822859778	army
0.8822857775	iraqi
0.8822556488	attractor
0.8822527135	wf
0.8822510732	soot
0.8822480959	rob
0.8822341951	centre
0.8822325442	tic
0.8822266300	viii
0.8822259278	mx
0.8822177483	piercing
0.8822111759	boom
0.8821811201	q1
0.8821787788	md5
0.8821768982	gov
0.8821713129	onemax
0.8821705548	catalyst
0.8821351144	osgi
0.8821205640	hypertransport
0.8821197932	solo
0.8821190417	corporation
0.8821104551	nice
0.8820966183	visio
0.8820941185	correntropy
0.8820910724	dr
0.8820869302	ken
0.8820834491	stuart
0.8820804414	consortium
0.8820770521	bac
0.8820628797	safer
0.8820541013	hsu
0.8820483420	mitsubishi
0.8820410818	abox
0.8820309582	endmember
0.8820280563	unfoldings
0.8820156762	psychiatry
0.8820074702	warp
0.8819881085	edward
0.8819853603	etl
0.8819667538	mobil
0.8819666662	abet
0.8819538388	veto
0.8819489822	roman
0.8819404885	ctl
0.8819223212	arch
0.8819066407	p4
0.8818815003	arthur
0.8818799606	yao
0.8818737168	upnp
0.8818736982	concavity
0.8818624999	irvine
0.8818611715	shuffle
0.8818509978	slovene
0.8818351615	sys
0.8818338823	dcom
0.8818263431	tan
0.8818062757	twain
0.8817892607	inpainting
0.8817637175	forschung
0.8817613900	valiant
0.8817579171	forma
0.8817513639	mosfet
0.8817388217	panelists
0.8817262703	magnus
0.8817213908	hd
0.8817147395	ireland
0.8817049533	oz
0.8817037599	maria
0.8817002338	submodular
0.8816950977	glossary
0.8816909709	knuth
0.8816828227	brachytherapy
0.8816811911	lev
0.8816793680	r3
0.8816774959	tropos
0.8816732151	chlorophyll
0.8816692241	aachen
0.8816673590	egyptian
0.8816665696	html
0.8816615820	coast
0.8816593628	spec
0.8816514068	court
0.8816505672	honeycomb
0.8816403183	poems
0.8816286289	exp
0.8816275704	cryptologic
0.8815970439	uma
0.8815907991	orbs
0.8815854604	aho
0.8815785769	c4
0.8815747921	ether
0.8815738091	vf
0.8815714409	soap
0.8815710243	andrew
0.8815690680	toe
0.8815532263	gripper
0.8815515551	taipei
0.8815487535	blast
0.8815452721	bpel4ws
0.8815167990	usb
0.8815073940	chicken
0.8814887069	rat
0.8814875289	hierarchial
0.8814803872	pit
0.8814798861	iceberg
0.8814720018	rosettanet
0.8814682020	uddi
0.8814557802	holographic
0.8814495984	indian
0.8814461679	bellcore
0.8814306047	ice
0.8814084546	xt
0.8814048084	spring
0.8814037625	jxta
0.8813897992	br
0.8813787354	bing
0.8813634781	minerva
0.8813579774	pddl
0.8813544022	mpich
0.8813499024	baker's
0.8813481509	genbank
0.8813336337	rv
0.8813304404	formale
0.8813214409	ram
0.8813173600	ciao
0.8813133655	alloy
0.8813058335	michael
0.8813038329	ist
0.8812934473	erdös
0.8812928766	fifty
0.8812892858	udp
0.8812884158	jam
0.8812826888	taverna
0.8812796499	tbox
0.8812765686	renal
0.8812746849	milano
0.8812716803	chuck
0.8812608501	reef
0.8812605848	ops5
0.8812551106	usc
0.8812408242	barry
0.8812402838	warren
0.8812217831	tangram
0.8812212539	gyro
0.8812157787	lexicographic
0.8812154560	pier
0.8811908062	walker
0.8811852192	a0
0.8811824877	sgml
0.8811789074	euler
0.8811672157	tei
0.8811646427	mars
0.8811533209	matlab
0.8811488766	macaulay
0.8811470018	nelson
0.8811405800	sandwich
0.8811366069	epic
0.8811108114	ingaas
0.8811042649	hal
0.8811042336	verteilte
0.8810967351	quartet
0.8810947745	ladar
0.8810902844	dj
0.8810886210	kr
0.8810790105	swan
0.8810687223	sydney
0.8810644981	zhou
0.8810562611	karp
0.8810483114	pratt
0.8810413526	shelah
0.8810388941	league
0.8810350706	cyclone
0.8810284419	helsinki
0.8810235659	messenger
0.8809993811	acknowledgment
0.8809916790	h1
0.8809848618	nxn
0.8809822958	announcement
0.8809817912	mica2
0.8809705335	rambus
0.8809678224	secretary
0.8809639239	thorn
0.8809599035	woody
0.8809465312	bentley
0.8809328118	hume
0.8809227890	neal
0.8809197099	pitts
0.8809165811	hispanic
0.8809121355	beetle
0.8809081098	verisoft
0.8809047742	lc
0.8808883027	asn
0.8808798231	delp
0.8808717811	xl
0.8808674629	chang
0.8808488826	swamp
0.8808195911	e1
0.8808127005	memristive
0.8808065670	rao
0.8808025133	cuda
0.8807870494	dns
0.8807758052	supermarket
0.8807498522	ride
0.8807418791	islamic
0.8807402271	rec
0.8807381076	ltl
0.8807314744	ansys
0.8807247213	soma
0.8807197897	ser
0.8807065860	rn
0.8806978345	midas
